,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,Id,KitchenAbvGr,KitchenQual,LotArea,LotConfig,LotFrontage,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,CentralAir_N,CentralAir_Y,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_ELO,Utilities_NoSeWa,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,target1
313,2036,0,0,3,0.0,3.0,4.0,1236.0,820.0,5.0,3.0,2.0,0.0,3.0,80.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,2,1.0,2,7.0,513.0,2.0,3.0,2.0,3.0,5.0,1965.0,2036,0,2.0,2.0,314,1,2.0,215245,4.0,150.0,0,20,1.0,0.0,5.0,0,6,0,5,7,2.0,0,0.0,1.0,3.0,4.0,8.0,0,8,2136.0,0,1965,1965,2009,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,375000
314,832,809,0,3,0.0,4.0,1.0,16.0,0.0,2.0,1.0,0.0,1.0,2.0,712.0,2.0,2.0,4.0,234,2.0,2.0,0.0,0.0,4.0,1,0.0,1,7.0,546.0,2.0,3.0,1.0,2.0,1.0,1925.0,1641,1,1.0,4.0,315,1,4.0,9600,4.0,60.0,0,70,0.0,0.0,2.0,0,8,0,7,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,728.0,0,1925,1990,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,178000
315,716,716,0,3,0.0,3.0,1.0,425.0,0.0,6.0,1.0,1.0,0.0,3.0,291.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,432.0,2.0,3.0,3.0,3.0,5.0,2004.0,1432,1,1.0,4.0,316,1,3.0,7795,4.0,71.0,0,60,1.0,0.0,6.0,0,7,51,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,716.0,100,2004,2005,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,188500
316,1153,1200,0,4,0.0,3.0,1.0,692.0,0.0,6.0,1.0,1.0,0.0,3.0,153.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,1.0,2,7.0,484.0,2.0,3.0,2.0,3.0,5.0,1983.0,2353,1,1.0,2.0,317,1,4.0,13005,0.0,94.0,0,60,1.0,278.0,6.0,0,8,195,7,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,10,845.0,288,1980,1980,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,260000
317,1088,871,0,3,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1088.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,1025.0,3.0,3.0,2.0,3.0,5.0,2006.0,1959,1,1.0,4.0,318,1,3.0,9000,4.0,75.0,0,60,3.0,0.0,1.0,0,12,46,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,1088.0,208,2006,2006,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,270000
318,1372,1274,0,4,0.0,3.0,4.0,987.0,0.0,6.0,1.0,1.0,0.0,3.0,360.0,2.0,2.0,4.0,144,2.0,3.0,0.0,0.0,3.0,1,2.0,2,7.0,656.0,3.0,3.0,2.0,3.0,5.0,1993.0,2646,1,1.0,4.0,319,1,3.0,9900,4.0,90.0,0,60,1.0,256.0,6.0,0,4,60,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,9,1347.0,340,1993,1993,2009,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,260000
319,1472,0,0,3,0.0,3.0,3.0,1036.0,0.0,6.0,1.0,1.0,0.0,3.0,336.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,2,1.0,2,7.0,588.0,2.0,3.0,1.0,3.0,5.0,1980.0,1472,0,1.0,2.0,320,1,2.0,14115,4.0,68.0,0,80,1.0,225.0,6.0,0,6,48,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1372.0,233,1980,1980,2009,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,187500
320,1249,1347,0,4,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1249.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,3,7.0,840.0,3.0,3.0,2.0,3.0,5.0,2006.0,2596,1,1.0,4.0,321,1,3.0,16259,0.0,111.0,0,60,1.0,370.0,1.0,0,9,154,5,9,2.0,0,0.0,1.0,1.0,5.0,6.0,0,9,1249.0,240,2006,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,342643
321,1136,1332,0,4,0.0,3.0,3.0,970.0,0.0,6.0,1.0,1.0,0.0,4.0,166.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,872.0,3.0,3.0,3.0,3.0,3.0,2004.0,2468,1,1.0,4.0,322,1,3.0,12099,4.0,99.0,0,60,1.0,388.0,6.0,0,6,154,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,10,1136.0,184,2004,2004,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,354000
322,1553,1177,0,4,0.0,3.0,4.0,28.0,1474.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,1.0,2,7.0,576.0,2.0,3.0,3.0,3.0,5.0,1987.0,2730,1,1.0,4.0,323,1,3.0,10380,4.0,86.0,0,60,1.0,172.0,2.0,0,8,96,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,1502.0,201,1986,1987,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,301000
323,1163,0,0,3,0.0,3.0,1.0,256.0,0.0,5.0,1.0,1.0,0.0,2.0,906.0,2.0,2.0,4.0,0,3.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,220.0,1.0,3.0,1.0,2.0,5.0,1955.0,1163,0,1.0,4.0,324,1,2.0,5820,4.0,49.0,0,20,0.0,0.0,5.0,0,7,98,8,3,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1162.0,142,1955,2005,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,126175
324,1898,1080,0,5,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,710.0,4.0,2.0,4.0,0,3.0,3.0,0.0,0.0,4.0,1,1.0,2,7.0,564.0,2.0,3.0,3.0,3.0,3.0,1961.0,2978,1,1.0,4.0,325,1,3.0,11275,0.0,96.0,0,80,1.0,300.0,1.0,0,6,0,7,7,2.0,0,0.0,6.0,4.0,4.0,8.0,0,11,710.0,240,1967,2007,2010,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,242000
325,803,0,0,2,0.0,3.0,3.0,116.0,0.0,4.0,1.0,0.0,0.0,2.0,604.0,5.0,2.0,1.0,244,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,360.0,2.0,3.0,1.0,3.0,1.0,1941.0,803,0,1.0,0.0,326,1,2.0,5000,4.0,50.0,0,45,0.0,0.0,4.0,0,12,0,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,720.0,0,1941,1950,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,87000
326,1719,0,0,1,4.0,3.0,4.0,1619.0,0.0,6.0,1.0,2.0,0.0,3.0,100.0,2.0,2.0,4.0,0,2.0,3.0,4.0,4.0,4.0,2,2.0,1,7.0,473.0,2.0,3.0,3.0,3.0,5.0,1993.0,1719,1,1.0,4.0,327,1,3.0,10846,1.0,32.0,0,120,1.0,0.0,6.0,0,5,30,5,8,2.0,0,0.0,1.0,1.0,4.0,2.0,0,6,1719.0,122,1993,1993,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,324000
327,1383,0,0,3,0.0,3.0,1.0,565.0,0.0,3.0,1.0,0.0,0.0,2.0,818.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,292.0,1.0,3.0,2.0,3.0,5.0,1960.0,1383,1,1.0,2.0,328,1,2.0,11600,4.0,80.0,0,20,1.0,175.0,3.0,0,4,45,5,6,2.0,0,0.0,1.0,3.0,4.0,8.0,0,7,1383.0,0,1960,1960,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,145250
328,1445,689,0,5,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,844.0,4.0,2.0,0.0,268,2.0,2.0,0.0,0.0,0.0,0,0.0,2,7.0,441.0,2.0,3.0,1.0,3.0,1.0,1930.0,2134,0,1.0,3.0,329,1,3.0,11888,4.0,68.0,0,75,1.0,0.0,1.0,0,7,60,6,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,10,844.0,0,1916,1994,2009,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,214500
329,596,596,0,3,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,596.0,2.0,2.0,4.0,137,2.0,2.0,0.0,0.0,0.0,0,2.0,1,7.0,189.0,1.0,2.0,1.0,2.0,1.0,1920.0,1192,0,1.0,2.0,330,1,2.0,6402,0.0,60.0,0,70,0.0,0.0,1.0,0,7,0,5,5,1.0,0,0.0,1.0,1.0,4.0,8.0,0,6,596.0,0,1920,1950,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,78000
330,1728,0,0,6,2.0,3.0,1.0,40.0,264.0,6.0,3.0,0.0,1.0,2.0,1424.0,2.0,2.0,4.0,0,2.0,2.0,2.0,2.0,0.0,0,1.0,2,7.0,352.0,1.0,3.0,1.0,3.0,1.0,2002.0,1728,0,1.0,2.0,331,2,2.0,10624,4.0,68.0,0,90,1.0,84.0,6.0,0,11,0,4,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,10,1728.0,155,1964,1964,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,119000
331,1056,0,0,3,0.0,3.0,1.0,846.0,0.0,3.0,1.0,1.0,0.0,2.0,210.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,308.0,1.0,3.0,2.0,3.0,5.0,1958.0,1056,0,1.0,1.0,332,1,2.0,8176,4.0,70.0,0,20,1.0,0.0,3.0,0,8,0,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1056.0,0,1958,1992,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,139000
332,1629,0,0,3,0.0,3.0,1.0,1124.0,479.0,6.0,0.0,1.0,0.0,3.0,1603.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,880.0,3.0,3.0,2.0,3.0,5.0,2003.0,1629,0,1.0,4.0,333,1,3.0,10655,4.0,85.0,0,20,1.0,296.0,6.0,0,10,0,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,3206.0,0,2003,2004,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,284000
333,1358,0,0,2,4.0,3.0,3.0,720.0,0.0,6.0,1.0,1.0,0.0,3.0,638.0,2.0,2.0,4.0,0,2.0,3.0,4.0,4.0,4.0,1,2.0,2,7.0,484.0,2.0,3.0,2.0,3.0,5.0,2004.0,1358,0,1.0,4.0,334,1,3.0,8198,3.0,59.0,0,120,0.0,146.0,6.0,0,7,30,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1358.0,192,2004,2004,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,207000
334,943,695,0,3,0.0,3.0,4.0,828.0,0.0,6.0,1.0,1.0,0.0,3.0,115.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,2,2.0,2,7.0,472.0,2.0,3.0,3.0,3.0,5.0,1998.0,1638,1,1.0,3.0,335,1,2.0,9042,4.0,59.0,0,60,1.0,0.0,6.0,0,7,38,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,943.0,100,1998,1998,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,192000
335,1619,167,0,3,1.0,3.0,4.0,1249.0,147.0,5.0,4.0,2.0,0.0,2.0,103.0,2.0,2.0,4.0,0,2.0,2.0,1.0,1.0,4.0,2,1.0,2,7.0,529.0,2.0,3.0,3.0,3.0,5.0,1965.0,1786,0,1.0,4.0,336,1,2.0,164660,0.0,68.0,0,190,1.0,0.0,5.0,700,8,0,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1499.0,670,1965,1965,2008,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,228950
336,1922,0,0,3,0.0,3.0,4.0,1249.0,0.0,6.0,1.0,1.0,0.0,4.0,673.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,676.0,3.0,3.0,3.0,3.0,5.0,2005.0,1922,0,1.0,4.0,337,1,3.0,14157,0.0,86.0,0,20,1.0,200.0,6.0,0,7,51,5,9,2.0,0,0.0,1.0,3.0,4.0,8.0,0,8,1922.0,178,2005,2006,2007,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,377426
337,1536,0,0,3,0.0,3.0,3.0,810.0,0.0,6.0,1.0,1.0,0.0,3.0,726.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,532.0,2.0,3.0,2.0,3.0,5.0,2002.0,1536,0,1.0,4.0,338,1,3.0,9135,4.0,70.0,0,20,1.0,113.0,6.0,0,12,74,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1536.0,192,2002,2003,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,214000
338,1621,0,0,3,0.0,3.0,2.0,213.0,0.0,5.0,1.0,1.0,0.0,3.0,995.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,1.0,2,7.0,440.0,2.0,3.0,2.0,3.0,5.0,1984.0,1621,0,1.0,4.0,339,1,3.0,14145,0.0,91.0,0,20,1.0,0.0,5.0,400,5,45,7,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,1208.0,108,1984,1998,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,202500
339,1215,0,0,3,0.0,2.0,1.0,585.0,0.0,3.0,1.0,0.0,0.0,2.0,630.0,1.0,2.0,0.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,297.0,1.0,3.0,1.0,3.0,5.0,1958.0,1215,0,1.0,2.0,340,1,2.0,12400,4.0,66.0,0,20,1.0,176.0,3.0,0,6,0,7,6,2.0,0,0.0,1.0,3.0,4.0,8.0,234,6,1215.0,0,1958,1998,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,155000
340,993,915,0,4,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,967.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,431.0,2.0,3.0,3.0,3.0,5.0,2002.0,1908,1,1.0,4.0,341,1,3.0,14191,4.0,85.0,0,60,1.0,0.0,1.0,0,4,0,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,9,967.0,135,2002,2002,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,202900
341,841,0,0,2,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,721.0,1.0,2.0,4.0,24,1.0,1.0,0.0,0.0,0.0,0,1.0,1,7.0,294.0,1.0,3.0,1.0,3.0,2.0,1950.0,841,0,1.0,3.0,342,1,2.0,8400,4.0,60.0,0,20,2.0,0.0,1.0,0,9,0,4,4,1.0,0,0.0,1.0,1.0,4.0,8.0,0,4,721.0,250,1950,1950,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,82000
342,1040,0,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,2.0,2.0,2.0,2.0,0.0,0,3.0,2,7.0,400.0,2.0,3.0,1.0,3.0,1.0,1949.0,1040,0,5.0,1.0,343,2,2.0,8544,4.0,68.0,0,90,1.0,340.0,0.0,0,5,0,4,3,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,0.0,0,1949,1950,2006,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,87500
343,1684,0,0,2,4.0,3.0,1.0,28.0,0.0,6.0,1.0,0.0,0.0,4.0,1656.0,2.0,2.0,4.0,0,2.0,4.0,4.0,4.0,5.0,1,2.0,2,7.0,564.0,2.0,3.0,2.0,3.0,5.0,2005.0,1684,0,1.0,4.0,344,1,4.0,8849,4.0,63.0,0,120,1.0,616.0,6.0,0,7,72,5,9,2.0,0,0.0,1.0,3.0,4.0,8.0,0,6,1684.0,495,2005,2005,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,266000
344,536,576,0,3,4.0,3.0,1.0,129.0,232.0,3.0,4.0,0.0,0.0,3.0,175.0,2.0,2.0,4.0,0,2.0,2.0,4.0,4.0,0.0,0,1.0,1,7.0,336.0,1.0,3.0,1.0,3.0,5.0,1976.0,1112,1,1.0,2.0,345,1,2.0,2592,4.0,36.0,0,160,0.0,0.0,3.0,0,4,0,3,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,4,536.0,182,1976,1976,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,85000
345,972,605,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,972.0,6.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,0.0,1,7.0,312.0,1.0,3.0,1.0,3.0,1.0,1939.0,1577,0,1.0,3.0,346,1,1.0,6435,4.0,65.0,0,50,1.0,0.0,1.0,0,10,0,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,972.0,0,1939,1950,2006,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,140200
346,958,0,0,2,0.0,3.0,2.0,498.0,0.0,4.0,1.0,0.0,0.0,2.0,460.0,2.0,2.0,4.0,0,3.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,301.0,1.0,3.0,2.0,3.0,5.0,1960.0,958,0,1.0,2.0,347,1,2.0,12772,1.0,68.0,0,20,1.0,0.0,4.0,15500,4,0,8,6,2.0,0,0.0,1.0,3.0,4.0,8.0,0,5,958.0,0,1960,1998,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,151500
347,1478,0,0,3,0.0,3.0,1.0,1270.0,0.0,4.0,1.0,1.0,0.0,2.0,208.0,2.0,2.0,0.0,0,2.0,2.0,0.0,0.0,4.0,2,1.0,2,7.0,498.0,2.0,3.0,1.0,3.0,5.0,1960.0,1478,0,1.0,4.0,348,1,2.0,17600,4.0,68.0,0,20,1.0,30.0,4.0,0,12,40,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1478.0,0,1960,1960,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,157500
348,764,862,0,2,3.0,3.0,1.0,573.0,0.0,6.0,1.0,1.0,0.0,3.0,191.0,2.0,2.0,4.0,0,2.0,3.0,3.0,3.0,0.0,0,2.0,2,7.0,474.0,2.0,3.0,2.0,3.0,3.0,2003.0,1626,1,1.0,4.0,349,1,3.0,2448,4.0,36.0,0,160,1.0,106.0,6.0,0,10,27,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,764.0,0,2003,2004,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,154000
349,1848,880,0,4,0.0,3.0,1.0,1410.0,0.0,6.0,1.0,1.0,0.0,4.0,438.0,2.0,2.0,4.0,0,2.0,4.0,0.0,0.0,5.0,2,2.0,2,7.0,706.0,3.0,3.0,3.0,3.0,5.0,2006.0,2728,1,1.0,4.0,350,1,4.0,20431,4.0,56.0,0,60,1.0,870.0,6.0,0,4,0,5,9,2.0,0,0.0,1.0,3.0,5.0,6.0,0,10,1848.0,0,2005,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,437154
350,1869,0,0,2,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1869.0,2.0,2.0,4.0,0,2.0,4.0,4.0,4.0,4.0,1,2.0,2,7.0,617.0,2.0,3.0,2.0,3.0,5.0,2007.0,1869,0,1.0,4.0,351,1,4.0,7820,4.0,68.0,0,120,1.0,362.0,1.0,0,12,54,5,9,2.0,0,0.0,1.0,3.0,5.0,6.0,0,6,1869.0,210,2007,2007,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,318061
351,1453,0,0,2,0.0,3.0,4.0,1082.0,0.0,6.0,1.0,1.0,0.0,3.0,371.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,2.0,1,7.0,445.0,2.0,3.0,2.0,3.0,5.0,1986.0,1453,1,1.0,3.0,352,1,3.0,5271,4.0,68.0,0,120,1.0,0.0,6.0,0,12,80,5,7,2.0,0,0.0,1.0,1.0,0.0,8.0,184,6,1453.0,0,1986,1986,2006,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,190000
352,616,495,0,3,0.0,2.0,2.0,236.0,380.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,200.0,1.0,2.0,1.0,3.0,1.0,1941.0,1111,0,1.0,2.0,353,1,2.0,9084,4.0,60.0,0,50,1.0,0.0,2.0,0,3,0,6,5,2.0,0,0.0,1.0,1.0,4.0,5.0,0,5,616.0,48,1941,1950,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,95000
353,720,0,0,2,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,624.0,2.0,2.0,4.0,0,3.0,2.0,0.0,0.0,0.0,0,0.0,1,7.0,484.0,2.0,3.0,1.0,3.0,1.0,2005.0,720,0,1.0,3.0,354,1,2.0,8520,4.0,60.0,0,30,0.0,0.0,1.0,0,5,0,8,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,624.0,106,1928,2003,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,105900
354,1192,403,0,2,0.0,3.0,1.0,388.0,0.0,2.0,1.0,0.0,0.0,2.0,552.0,2.0,2.0,4.0,108,2.0,2.0,0.0,0.0,4.0,2,1.0,1,7.0,240.0,1.0,3.0,1.0,3.0,5.0,1940.0,1595,0,1.0,4.0,355,1,2.0,8400,4.0,60.0,0,50,1.0,0.0,2.0,0,6,0,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,940.0,0,1940,2000,2006,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,140000
355,1200,0,0,3,0.0,4.0,1.0,334.0,544.0,5.0,4.0,1.0,0.0,3.0,322.0,2.0,2.0,4.0,0,3.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,521.0,2.0,3.0,2.0,3.0,5.0,1995.0,1200,0,1.0,4.0,356,1,3.0,11249,4.0,105.0,0,20,1.0,0.0,5.0,0,8,26,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1200.0,0,1995,1995,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,177500
356,1167,0,0,3,0.0,3.0,1.0,560.0,0.0,6.0,1.0,1.0,0.0,3.0,598.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,2,7.0,400.0,2.0,3.0,2.0,3.0,5.0,1992.0,1167,0,1.0,3.0,357,1,3.0,9248,4.0,68.0,0,20,1.0,106.0,6.0,0,7,26,6,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1158.0,120,1992,1992,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,173000
357,1142,0,0,3,4.0,3.0,1.0,874.0,0.0,5.0,1.0,1.0,0.0,3.0,268.0,2.0,2.0,4.0,0,2.0,2.0,4.0,4.0,1.0,1,2.0,1,7.0,528.0,2.0,3.0,3.0,3.0,5.0,1976.0,1142,1,1.0,2.0,358,1,2.0,4224,4.0,44.0,0,120,0.0,0.0,5.0,0,8,90,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1142.0,536,1976,1976,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,134000
